,0
tip_amount,3.82367
tip_amount,3.6395
tip_amount,2.3321199999999997
tip_amount,1.9093900000000001
tip_amount,2.39621
tip_amount,1.8729799999999999
tip_amount,1.8141
tip_amount,2.22675
tip_amount,1.67598
tip_amount,1.57462
