0,1,2,3
https://openalex.org/W1990476939,2004,107,https://openalex.org/A5073167345
https://openalex.org/W2083438425,2008,104,https://openalex.org/A5073167345
https://openalex.org/W1982596878,2009,86,https://openalex.org/A5073167345
https://openalex.org/W2166531833,2010,78,https://openalex.org/A5073167345
https://openalex.org/W2178635293,2011,72,https://openalex.org/A5073167345
https://openalex.org/W2951922949,2010,72,https://openalex.org/A5073167345
https://openalex.org/W2953386262,2010,72,https://openalex.org/A5073167345
https://openalex.org/W1967713605,2011,68,https://openalex.org/A5073167345
https://openalex.org/W2963711791,2018,55,https://openalex.org/A5073167345
https://openalex.org/W1417125139,2015,54,https://openalex.org/A5073167345
https://openalex.org/W2947706148,2019,52,https://openalex.org/A5073167345
https://openalex.org/W3123169803,2019,52,https://openalex.org/A5073167345
https://openalex.org/W2963306599,2019,44,https://openalex.org/A5073167345
https://openalex.org/W3164854573,2021,26,https://openalex.org/A5073167345
https://openalex.org/W2146045337,2005,94,https://openalex.org/A5073167345
https://openalex.org/W2117134415,2010,65,https://openalex.org/A5073167345
https://openalex.org/W2544448700,2011,55,https://openalex.org/A5073167345
https://openalex.org/W2152319866,2011,52,https://openalex.org/A5073167345
https://openalex.org/W2022266816,2014,45,https://openalex.org/A5073167345
https://openalex.org/W2433379750,2016,44,https://openalex.org/A5073167345
https://openalex.org/W2593237279,2017,44,https://openalex.org/A5073167345
https://openalex.org/W2262364653,2016,43,https://openalex.org/A5073167345
https://openalex.org/W2336938381,2016,40,https://openalex.org/A5073167345
https://openalex.org/W3041031668,2020,33,https://openalex.org/A5073167345
https://openalex.org/W3013300757,2020,30,https://openalex.org/A5073167345
https://openalex.org/W3024588462,2020,28,https://openalex.org/A5073167345
https://openalex.org/W3033620876,2020,28,https://openalex.org/A5073167345
https://openalex.org/W160748399,2021,23,https://openalex.org/A5073167345
https://openalex.org/W4282969450,2022,11,https://openalex.org/A5073167345
https://openalex.org/W2163636580,2003,76,https://openalex.org/A5073167345
https://openalex.org/W2295815851,1998,74,https://openalex.org/A5073167345
https://openalex.org/W1949708275,2003,69,https://openalex.org/A5073167345
https://openalex.org/W1905029509,2005,65,https://openalex.org/A5073167345
https://openalex.org/W2099780436,2007,63,https://openalex.org/A5073167345
https://openalex.org/W2621446776,2009,56,https://openalex.org/A5073167345
https://openalex.org/W2126263492,2012,42,https://openalex.org/A5073167345
https://openalex.org/W2028891984,2011,41,https://openalex.org/A5073167345
https://openalex.org/W2261508469,2014,41,https://openalex.org/A5073167345
https://openalex.org/W2916881227,2019,28,https://openalex.org/A5073167345
https://openalex.org/W2035071899,2000,63,https://openalex.org/A5073167345
https://openalex.org/W2630394794,2003,61,https://openalex.org/A5073167345
https://openalex.org/W2010990954,1998,57,https://openalex.org/A5073167345
https://openalex.org/W1981914875,2013,32,https://openalex.org/A5073167345
https://openalex.org/W3001617545,2020,18,https://openalex.org/A5073167345
https://openalex.org/W3173537849,2021,15,https://openalex.org/A5073167345
https://openalex.org/W2611102240,1999,52,https://openalex.org/A5073167345
https://openalex.org/W379337736,2010,32,https://openalex.org/A5073167345
https://openalex.org/W934261879,2010,32,https://openalex.org/A5073167345
https://openalex.org/W1998593585,2012,27,https://openalex.org/A5073167345
https://openalex.org/W2951364397,2014,23,https://openalex.org/A5073167345
https://openalex.org/W2070646792,1999,45,https://openalex.org/A5073167345
https://openalex.org/W1494851074,2001,42,https://openalex.org/A5073167345
https://openalex.org/W1994210570,2003,37,https://openalex.org/A5073167345
https://openalex.org/W2085360367,2013,21,https://openalex.org/A5073167345
https://openalex.org/W2951895558,2017,19,https://openalex.org/A5073167345
https://openalex.org/W1989510227,2004,34,https://openalex.org/A5073167345
https://openalex.org/W2951097239,2010,21,https://openalex.org/A5073167345
https://openalex.org/W2951409510,2013,18,https://openalex.org/A5073167345
https://openalex.org/W1971014051,2014,17,https://openalex.org/A5073167345
https://openalex.org/W2011859899,2014,16,https://openalex.org/A5073167345
https://openalex.org/W4386564356,2018,15,https://openalex.org/A5073167345
https://openalex.org/W1999373351,1999,34,https://openalex.org/A5073167345
https://openalex.org/W2018868489,2007,23,https://openalex.org/A5073167345
https://openalex.org/W1979028295,2008,20,https://openalex.org/A5073167345
https://openalex.org/W2092569022,2015,15,https://openalex.org/A5073167345
https://openalex.org/W2009453185,2015,14,https://openalex.org/A5073167345
https://openalex.org/W2754559645,2018,14,https://openalex.org/A5073167345
https://openalex.org/W2808983756,2018,14,https://openalex.org/A5073167345
https://openalex.org/W2144977619,2003,25,https://openalex.org/A5073167345
https://openalex.org/W3123891012,2012,15,https://openalex.org/A5073167345
https://openalex.org/W2059121683,2013,14,https://openalex.org/A5073167345
https://openalex.org/W2951617294,2013,14,https://openalex.org/A5073167345
https://openalex.org/W2950337056,2014,12,https://openalex.org/A5073167345
https://openalex.org/W2950265899,2010,14,https://openalex.org/A5073167345
https://openalex.org/W2950622308,2009,14,https://openalex.org/A5073167345
https://openalex.org/W2282891938,2010,13,https://openalex.org/A5073167345
https://openalex.org/W2010994761,2000,22,https://openalex.org/A5073167345
https://openalex.org/W2131835993,2006,16,https://openalex.org/A5073167345
https://openalex.org/W2163217488,2009,11,https://openalex.org/A5073167345
https://openalex.org/W1590340002,2001,14,https://openalex.org/A5073167345
https://openalex.org/W1971849893,2000,14,https://openalex.org/A5073167345
https://openalex.org/W2771827553,2017,81,https://openalex.org/A5073167345
https://openalex.org/W3035019713,2020,54,https://openalex.org/A5073167345
https://openalex.org/W3205291501,2022,21,https://openalex.org/A5073167345
https://openalex.org/W3132611698,2021,31,https://openalex.org/A5073167345
https://openalex.org/W3121750904,2021,27,https://openalex.org/A5073167345
https://openalex.org/W4200059914,2022,15,https://openalex.org/A5073167345
https://openalex.org/W4292333613,2022,15,https://openalex.org/A5073167345
https://openalex.org/W4280579704,2022,14,https://openalex.org/A5073167345
https://openalex.org/W2889404673,2018,42,https://openalex.org/A5073167345
https://openalex.org/W3020206637,2020,32,https://openalex.org/A5073167345
https://openalex.org/W3156288467,2021,23,https://openalex.org/A5073167345
https://openalex.org/W3140931699,2021,22,https://openalex.org/A5073167345
https://openalex.org/W4229335229,2022,13,https://openalex.org/A5073167345
https://openalex.org/W2473376698,2016,31,https://openalex.org/A5073167345
https://openalex.org/W2782036776,2018,27,https://openalex.org/A5073167345
https://openalex.org/W2313449839,1986,17,https://openalex.org/A5073167345
https://openalex.org/W2903695374,2018,22,https://openalex.org/A5073167345
https://openalex.org/W2768249826,2017,21,https://openalex.org/A5073167345
https://openalex.org/W2904078227,2019,18,https://openalex.org/A5073167345
https://openalex.org/W3039136639,2020,17,https://openalex.org/A5073167345
https://openalex.org/W2810073439,2018,19,https://openalex.org/A5073167345
https://openalex.org/W2968753362,2019,16,https://openalex.org/A5073167345
https://openalex.org/W3147342839,2019,16,https://openalex.org/A5073167345
https://openalex.org/W2798834888,2018,17,https://openalex.org/A5073167345
https://openalex.org/W2915889965,2019,15,https://openalex.org/A5073167345
https://openalex.org/W2947172010,2019,15,https://openalex.org/A5073167345
https://openalex.org/W2088998640,1990,26,https://openalex.org/A5073167345
https://openalex.org/W2326499795,2014,147,https://openalex.org/A5073167345
https://openalex.org/W2064739009,2012,51,https://openalex.org/A5073167345
https://openalex.org/W2625490672,2017,45,https://openalex.org/A5073167345
https://openalex.org/W2945641548,2019,37,https://openalex.org/A5073167345
https://openalex.org/W4282597077,2022,12,https://openalex.org/A5073167345
https://openalex.org/W2884163796,2018,32,https://openalex.org/A5073167345
https://openalex.org/W2753092910,2017,29,https://openalex.org/A5073167345
https://openalex.org/W2771656513,2017,23,https://openalex.org/A5073167345
https://openalex.org/W3087195815,2020,17,https://openalex.org/A5073167345
https://openalex.org/W2807600838,2018,18,https://openalex.org/A5073167345
https://openalex.org/W2739277655,2017,17,https://openalex.org/A5073167345
https://openalex.org/W2074601381,1990,48,https://openalex.org/A5073167345
https://openalex.org/W2981334729,2019,25,https://openalex.org/A5073167345
https://openalex.org/W2089304599,1963,25,https://openalex.org/A5073167345
https://openalex.org/W2249286218,1966,16,https://openalex.org/A5073167345
https://openalex.org/W2338803370,2016,58,https://openalex.org/A5073167345
https://openalex.org/W2406290834,2016,58,https://openalex.org/A5073167345
https://openalex.org/W2784914332,2018,46,https://openalex.org/A5073167345
https://openalex.org/W2918841572,2019,41,https://openalex.org/A5073167345
https://openalex.org/W2575103493,2017,45,https://openalex.org/A5073167345
https://openalex.org/W1834857350,2013,42,https://openalex.org/A5073167345
https://openalex.org/W2910911381,2019,19,https://openalex.org/A5073167345
https://openalex.org/W2038229778,2008,32,https://openalex.org/A5073167345
https://openalex.org/W23222979,2014,18,https://openalex.org/A5073167345
https://openalex.org/W1967038944,2013,15,https://openalex.org/A5073167345
https://openalex.org/W2230437191,2015,13,https://openalex.org/A5073167345
https://openalex.org/W2584647340,2012,11,https://openalex.org/A5073167345
https://openalex.org/W1482214388,2009,12,https://openalex.org/A5073167345
https://openalex.org/W3133957411,2021,67,https://openalex.org/A5073167345
https://openalex.org/W2068901909,1986,13,https://openalex.org/A5073167345
https://openalex.org/W2138318668,2007,51,https://openalex.org/A5073167345
https://openalex.org/W2146764674,2011,15,https://openalex.org/A5073167345
https://openalex.org/W2133545770,2002,16,https://openalex.org/A5073167345
https://openalex.org/W3088401329,2021,29,https://openalex.org/A5073167345
https://openalex.org/W2091271795,2005,310,https://openalex.org/A5073167345
https://openalex.org/W2114492847,2015,205,https://openalex.org/A5073167345
https://openalex.org/W2374989452,2016,145,https://openalex.org/A5073167345
https://openalex.org/W2051113535,2009,163,https://openalex.org/A5073167345
https://openalex.org/W57515738,2002,158,https://openalex.org/A5073167345
https://openalex.org/W1979286295,2010,105,https://openalex.org/A5073167345
https://openalex.org/W1979868049,2014,86,https://openalex.org/A5073167345
https://openalex.org/W3122148888,2021,58,https://openalex.org/A5073167345
https://openalex.org/W3118281515,2021,36,https://openalex.org/A5073167345
https://openalex.org/W2041408671,1997,117,https://openalex.org/A5073167345
https://openalex.org/W2124271299,2008,96,https://openalex.org/A5073167345
https://openalex.org/W2148168171,2006,95,https://openalex.org/A5073167345
https://openalex.org/W2054819651,2001,106,https://openalex.org/A5073167345
https://openalex.org/W2129275255,2008,77,https://openalex.org/A5073167345
https://openalex.org/W4221068365,2022,11,https://openalex.org/A5073167345
https://openalex.org/W2093420665,2006,58,https://openalex.org/A5073167345
https://openalex.org/W2146242877,2009,52,https://openalex.org/A5073167345
https://openalex.org/W2143886729,2013,38,https://openalex.org/A5073167345
https://openalex.org/W2124432274,2014,37,https://openalex.org/A5073167345
https://openalex.org/W1994694561,2002,60,https://openalex.org/A5073167345
https://openalex.org/W2084936315,1995,54,https://openalex.org/A5073167345
https://openalex.org/W1522553070,2015,30,https://openalex.org/A5073167345
https://openalex.org/W2738731628,2017,25,https://openalex.org/A5073167345
https://openalex.org/W2068391309,1999,53,https://openalex.org/A5073167345
https://openalex.org/W1965058873,1998,49,https://openalex.org/A5073167345
https://openalex.org/W2406582793,2000,48,https://openalex.org/A5073167345
https://openalex.org/W2057634840,2002,47,https://openalex.org/A5073167345
https://openalex.org/W2170614736,2009,37,https://openalex.org/A5073167345
https://openalex.org/W2054448886,2013,29,https://openalex.org/A5073167345
https://openalex.org/W3096619286,2020,16,https://openalex.org/A5073167345
